Thickness;AR;X_lew;Etaykink;OEW (kg);DOC (M$_year);Block fuel (kg);LTO_Nox (kg);LTO_CO (kg);LTO UHC (kg);TOTAL GWP (kg);MS;LFL (m);TOFL (m)
20;9.5;10.63;25;12658.97623;12.891853;2223.450818;1.262562506;0.094118135;0.006122203;5793.931253;12.725057;1160.518471;1364.38207
20;9.5;10.5;25;12670.0936;12.894021;2222.976747;1.262828917;0.094119146;0.006123452;5794.510446;9.313929;1161.099169;1364.333807
20;9.5;10.5;26.5;12671.01306;12.894545;2223.349748;1.262870393;0.094119325;0.006123647;5795.341388;9.317699;1161.138696;1364.555268
20;9.5;10.5;28;12671.98647;12.895091;2223.738585;1.262914;0.094119512;0.006123852;5796.203465;9.323657;1161.182282;1364.793088
20;9.5;10.5;29.79;12673.22571;12.895798;2224.238984;1.262973291;0.094119764;0.006124131;5797.307174;9.333751;1161.248188;1365.124087
20;9.5;10.5;31;12672.46746;12.895964;2224.42225;1.2629627;0.094119735;0.006124081;5797.707924;9.340603;1161.1971;1365.054812
20;9.5;10.5;33.5;12671.07977;12.896373;2224.844563;1.262946565;0.094119699;0.006124007;5798.623261;9.359465;1161.103258;1364.952692
20;9.5;10.4;33.5;12679.69292;12.898191;2224.604821;1.263161304;0.094120517;0.006125014;5799.177017;6.723856;1161.563067;1365.158798
20;9.5;10.4;31;12681.07747;12.897755;2224.167633;1.263173059;0.094120536;0.006125068;5798.206963;6.707573;1161.648685;1365.237937
20;9.5;10.4;29.79;12681.83659;12.89759;2223.985651;1.26318416;0.094120567;0.00612512;5797.799192;6.702069;1161.700764;1365.311285
20;9.5;10.4;28;12680.60138;12.896901;2223.497061;1.263128636;0.09412033;0.006124858;5796.706044;6.693993;1161.642011;1365.004202
20;9.5;10.4;26.5;12679.6282;12.896354;2223.107752;1.263084988;0.094120142;0.006124653;5795.830552;6.689636;1161.598376;1364.767649
20;9.5;10.4;25;12678.70888;12.895828;2222.73425;1.263043467;0.094119963;0.006124458;5794.986653;6.687473;1161.558797;1364.547331
20;9.5;10.3;25;12687.37413;12.897738;2222.586848;1.263263374;0.094120804;0.006125489;5795.48116;4.05885;1162.024068;1364.956169
20;9.5;10.3;26.5;12688.29334;12.898266;2222.960892;1.263304939;0.094120983;0.006125685;5796.336855;4.059404;1162.063699;1365.175541
20;9.5;10.3;28;12689.26679;12.898818;2223.352308;1.263349122;0.094121173;0.006125892;5797.228092;4.062178;1162.108312;1365.413905
20;9.5;10.3;29.79;12690.50115;12.899506;2223.839871;1.263404195;0.094121408;0.006126151;5798.33284;4.068333;1162.166177;1365.716676
20;9.5;10.3;31;12689.74173;12.899673;2224.022346;1.263393128;0.094121378;0.0061261;5798.750536;4.072503;1162.114132;1365.642526
20;9.5;10.3;33.5;12688.35217;12.900089;2224.446466;1.263377099;0.094121342;0.006126025;5799.711253;4.085897;1162.020377;1365.536175
20;9.5;10.2;33.5;12697.06359;12.902113;2224.395889;1.263602487;0.094122206;0.006127082;5800.297597;1.445991;1162.491398;1366.130448
20;9.5;10.2;31;12698.45396;12.901694;2223.970788;1.263618454;0.094122241;0.006127157;5799.317291;1.43534;1162.585096;1366.238522
20;9.5;10.2;29.79;12699.21367;12.901526;2223.78781;1.263629488;0.094122271;0.006127208;5798.890618;1.432505;1162.637109;1366.313378
20;9.5;10.2;28;12697.97964;12.900835;2223.299629;1.263574369;0.094122036;0.006126949;5797.772192;1.428256;1162.579196;1366.01178
20;9.5;10.2;26.5;12697.00637;12.900281;2222.907679;1.263530149;0.094121846;0.006126741;5796.869954;1.427085;1162.534545;1365.774302
20;9.5;10.2;25;12696.08085;12.899714;2222.511352;1.263481821;0.09412164;0.006126513;5795.955166;1.427837;1162.482161;1365.516579
21;9.5;10.2;25;12680.60046;12.897962;2224.769525;1.263092344;0.094115572;0.006124546;5801.153047;1.467921;1172.552948;1380.916109
21;9.5;10.2;26.5;12681.52782;12.898509;2225.161105;1.263134771;0.094115746;0.006124745;5802.021989;1.466641;1172.614341;1381.158809
21;9.5;10.2;28;12682.50916;12.899078;2225.56908;1.263179349;0.094115929;0.006124955;5802.922859;1.467602;1172.680718;1381.418612
21;9.5;10.2;29.79;12683.76101;12.899831;2226.103411;1.263243013;0.094116187;0.006125254;5804.096712;1.472;1172.781257;1381.795897
21;9.5;10.2;31;12682.98421;12.900011;2226.299485;1.263231996;0.094116149;0.006125202;5804.521747;1.474715;1172.746997;1381.735743
21;9.5;10.2;33.5;12681.56255;12.900454;2226.753753;1.263216245;0.094116098;0.006125129;5805.498114;1.485171;1172.692555;1381.661512
21;9.5;10.3;33.5;12701.64348;13.049986;2334.427142;1.26692388;0.094132957;0.006142598;6283.097729;4.300309;1174.201176;1404.306905
21;9.5;10.3;31;12703.06208;13.04962;2334.035892;1.266941133;0.094133016;0.006142679;6281.96731;4.289319;1174.255098;1404.388845
21;9.5;10.3;29.79;12703.8378;13.049493;2333.880521;1.26695334;0.094133059;0.006142736;6281.511572;4.286294;1174.289486;1404.455999
21;9.5;10.3;28;12702.58526;13.048576;2333.223936;1.266892717;0.09413281;0.006142451;6279.66592;4.281562;1174.202429;1404.090209
21;9.5;10.3;26.5;12701.40485;13.019533;2325.853642;1.266639826;0.094131658;0.006141259;6110.589078;4.271751;1174.104385;1402.588104
21;9.5;10.3;25;12671.89014;12.895916;2224.806807;1.262866331;0.094114704;0.006123486;5800.497453;4.09917;1172.076889;1380.295217
21;9.5;10.4;25;12663.23454;12.894011;2224.960272;1.262652702;0.094113888;0.006122484;5799.907809;6.728605;1171.620036;1379.906829
21;9.5;10.4;26.5;12664.16209;12.894554;2225.350844;1.262695056;0.094114062;0.006122683;5800.753287;6.730542;1171.681341;1380.151292
21;9.5;10.4;28;12693.90222;13.045729;2332.682776;1.266651784;0.094131871;0.006141321;6277.569403;6.897532;1173.728717;1403.557388
21;9.5;10.4;29.79;12695.15512;13.046643;2333.338513;1.266712353;0.09413212;0.006141605;6279.401999;6.904144;1173.815707;1403.924505
21;9.5;10.4;31;12694.37971;13.046768;2333.493229;1.266700106;0.094132077;0.006141548;6279.849109;6.908504;1173.781274;1403.85809
21;9.5;10.4;33.5;12692.962;13.047129;2333.883205;1.26668278;0.094132017;0.006141467;6280.960926;6.922229;1173.727272;1403.777979
21;9.5;10.5;33.5;12685.79259;13.124402;2385.452561;1.268006505;0.094138355;0.006147714;6492.220108;9.588906;1173.50216;1412.758814
21;9.5;10.5;31;12685.75225;13.044074;2333.081901;1.266469565;0.094131181;0.006140466;6277.941863;9.525849;1173.321797;1403.559033
21;9.5;10.5;29.79;12686.5227;13.043908;2332.900336;1.266476942;0.094131205;0.006140501;6277.428892;9.520005;1173.347581;1403.595236
21;9.5;10.5;28;12685.26939;13.042997;2332.245408;1.266416429;0.094130956;0.006140217;6275.610472;9.511516;1173.260659;1403.22652
21;9.5;10.5;26.5;12684.28106;13.04227;2331.722729;1.26636841;0.094130757;0.006139991;6274.155327;9.506769;1173.193738;1402.938782
21;9.5;10.5;25;12683.34693;13.041574;2331.222203;1.266322715;0.094130567;0.006139776;6272.758344;9.504196;1173.131828;1402.669778
21;9.5;10.63;25;12672.20243;13.038204;2330.813565;1.266025403;0.094129415;0.006138381;6270.440699;12.895148;1172.532184;1402.546734
21;9.5;10.63;26.5;12674.62979;13.120365;2384.396622;1.267662761;0.094137009;0.006146101;6488.456234;12.941221;1172.842737;1412.328523
21;9.5;10.63;28;12675.61456;13.120932;2384.786565;1.267706772;0.094137189;0.006146308;6489.414119;12.947414;1172.908982;1412.596148
21;9.5;10.63;29.79;12676.86358;13.12164;2385.273946;1.267762234;0.094137415;0.006146568;6490.606276;12.957581;1172.995065;1412.939627
21;9.5;10.63;31;12676.09004;13.121837;2385.471044;1.267751208;0.094137377;0.006146517;6491.105703;12.964597;1172.960725;1412.882813
21;9.5;10.63;33.5;12674.6828;13.122353;2385.946267;1.267742763;0.094137354;0.006146477;6492.292085;12.983858;1172.92038;1412.861919
21;9.5;10.7;33.5;12668.68017;13.119644;2384.325514;1.267542523;0.094136546;0.006145537;6617.46335;14.808893;1172.594805;1412.69564
21;9.5;10.7;31;12670.14854;13.120825;2385.80972;1.267616335;0.094136867;0.006145884;6491.214303;14.789171;1172.6582;1413.106728
21;9.5;10.7;29.79;12670.91482;13.120592;2385.591671;1.267619993;0.094136876;0.006145901;6490.673296;14.781073;1172.67831;1413.118162
21;9.5;10.7;28;12669.66545;13.119886;2385.105145;1.267564581;0.094136651;0.006145641;6489.49363;14.76959;1172.59228;1412.773187
21;9.5;10.7;26.5;12668.68048;13.119321;2384.71592;1.267520612;0.094136471;0.006145434;6488.545806;14.762288;1172.526081;1412.50442
21;9.5;10.7;25;12667.74973;13.118778;2384.342229;1.267478773;0.094136299;0.006145238;6487.632149;14.757124;1172.464872;1412.253602
21;9.5;10.8;25;12659.29881;13.117376;2384.874972;1.267280281;0.09413555;0.006144307;6487.805288;17.354986;1172.017646;1412.68952
21;9.5;10.8;26.5;12660.22977;13.117915;2385.247647;1.267322057;0.094135721;0.006144504;6488.704191;17.361738;1172.078784;1412.942029
21;9.5;10.8;28;12661.22208;13.118516;2385.657583;1.267373396;0.09413593;0.006144745;6489.686725;17.370759;1172.159234;1413.257527
21;9.5;10.8;29.79;12662.41689;13.117558;2384.20143;1.267370676;0.094135885;0.006144731;6616.374222;17.383069;1172.23641;1413.256011
21;9.5;10.8;31;12663;13.1168;2383.7;1.267367757;0.094135835;0.006144716;6617.59;17.39;1172.3;1413.2
21;9.5;10.8;33.5;12664;13.116;2383.2;1.267365415;0.094135793;0.006144704;6620.7792;17.4;1172.4;1413.18
21;10;10.8;33.5;12695.06206;13.073014;2333.227116;1.266718124;0.0941321;0.006141631;6284.135559;15.950213;1173.92969;1397.173876
21;10;10.8;31;12696.17548;13.072564;2332.786082;1.266725848;0.094132121;0.006141667;6282.865951;15.933113;1173.966144;1397.193348
21;10;10.8;29.79;12696.78987;13.072348;2332.576646;1.266728049;0.094132125;0.006141677;6282.260759;15.926567;1173.982465;1397.197797
21;10;10.8;28;12695.65901;13.071476;2331.947399;1.266671671;0.094131892;0.006141412;6280.486452;15.917003;1173.902325;1396.85579
21;10;10.8;26.5;12694.57561;13.042348;2324.462393;1.266418204;0.094130735;0.006140218;6112.38056;15.906335;1173.809381;1395.36087
21;10;10.8;25;12693.73009;13.041662;2323.9578;1.266374858;0.094130555;0.006140014;6111.173374;15.901924;1173.752243;1395.105991
21;10;10.7;25;12672.88279;12.920942;2223.591765;1.262853575;0.094114589;0.006123424;5804.36653;13.094993;1172.209083;1373.182457
21;10;10.7;26.5;12673.72192;12.921466;2223.970331;1.262893126;0.094114752;0.00612361;5805.215017;13.098782;1172.265595;1373.410722
21;10;10.7;28;12674.60892;12.922012;2224.365088;1.262934661;0.094114922;0.006123805;5806.095561;13.104377;1172.326727;1373.654425
21;10;10.7;29.79;12675.73287;12.922696;2224.859059;1.262986974;0.094115136;0.006124051;5807.191605;13.113404;1172.406209;1373.966242
21;10;10.7;31;12675.11281;12.922904;2225.068491;1.26298066;0.094115116;0.006124021;5807.652023;13.119543;1172.381263;1373.936843
21;10;10.7;33.5;12673.9971;12.923405;2225.550914;1.262974679;0.094115103;0.006123994;5808.703826;13.13615;1172.346049;1373.925373
21;10;10.63;33.5;12679.96802;12.924598;2225.315547;1.263120513;0.094115657;0.006124677;5809.065553;11.242156;1172.665543;1373.953899
21;10;10.63;31;12681.08484;12.924096;2224.83401;1.263127015;0.094115673;0.006124708;5807.998346;11.227252;1172.701796;1373.969896
21;10;10.63;29.79;12681.70454;12.923883;2224.622191;1.263132707;0.09411569;0.006124734;5807.524738;11.221918;1172.725577;1373.99632
21;10;10.63;28;12680.58083;12.923197;2224.127618;1.263080347;0.094115476;0.006124488;5806.415189;11.214066;1172.646033;1373.685427
21;10;10.63;26.5;12679.69396;12.922649;2223.73235;1.263038772;0.094115306;0.006124293;5805.523798;11.209461;1172.584847;1373.442421
21;10;10.63;25;12678.84821;12.922083;2223.33025;1.262992027;0.094115114;0.006124073;5804.613373;11.20645;1172.51462;1373.17315
21;10;10.5;25;12690.01061;12.924417;2223.014921;1.263269789;0.094116174;0.006125376;5805.185058;7.696452;1173.115406;1373.491186
21;10;10.5;26.5;12690.84956;12.924946;2223.394956;1.26330944;0.094116337;0.006125562;5806.061711;7.697399;1173.172041;1373.717773
21;10;10.5;28;12691.73622;12.925497;2223.791159;1.263351072;0.094116508;0.006125758;5806.971463;7.700164;1173.233289;1373.95961
21;10;10.5;29.79;12692.86001;12.92619;2224.288525;1.263404023;0.094116724;0.006126006;5808.107662;7.705852;1173.31391;1374.272015
21;10;10.5;31;12692.24615;12.926442;2224.52251;1.263404994;0.094116733;0.006126011;5808.644123;7.709891;1173.302811;1374.283282
21;10;10.5;33.5;12691.12838;12.926949;2225.00597;1.263398618;0.094116718;0.006125982;5809.744771;7.721658;1173.266714;1374.265539
21;10;10.4;33.5;12699.77382;12.92888;2224.87875;1.263618852;0.094117561;0.006127014;5810.286646;5.010959;1173.735925;1374.728213
21;10;10.4;31;12700.88558;12.928328;2224.370828;1.263617987;0.094117548;0.00612701;5809.11135;5.001329;1173.75826;1374.705518
21;10;10.4;29.79;12701.5064;12.928114;2224.159275;1.263624172;0.094117567;0.006127039;5808.616175;4.998719;1173.783058;1374.736598
21;10;10.4;28;12700.38335;12.927422;2223.662669;1.263571682;0.094117352;0.006126792;5807.467932;4.994734;1173.703359;1374.428099
21;10;10.4;26.5;12699.49633;12.926865;2223.263997;1.263529471;0.094117179;0.006126594;5806.541672;4.993366;1173.641043;1374.183841
21;10;10.4;25;12698.65743;12.926334;2222.883163;1.263489763;0.094117016;0.006126407;5805.652725;4.993844;1173.584335;1373.957786
21;10;10.3;25;12707.35025;12.928332;2222.832374;1.263710831;0.094117864;0.006127444;5806.12416;2.288871;1174.050847;1374.587539
21;10;10.3;26.5;12708.18913;12.928866;2223.213983;1.263750585;0.094118028;0.006127631;5807.024143;2.286967;1174.107604;1374.813149
21;10;10.3;28;12709.07601;12.929424;2223.613308;1.263792804;0.094118201;0.006127829;5807.961586;2.286917;1174.169899;1375.056683
21;10;10.3;29.79;12710.20287;12.930144;2224.124792;1.263849694;0.094118433;0.006128096;5809.155482;2.289409;1174.257957;1375.389745
21;10;10.3;31;12709.58185;12.93036;2224.33707;1.263843555;0.094118414;0.006128068;5809.660207;2.290838;1174.233213;1375.358299
21;10;10.3;33.5;12708.46277;12.930875;2224.823378;1.263837326;0.094118399;0.006128039;5810.804568;2.297768;1174.197264;1375.338272
21;10;10.2;33.5;12717.20645;12.933014;2224.884432;1.264068252;0.094119288;0.006129122;5811.409987;-0.417242;1174.677939;1376.174898
21;10;10.2;31;12718.32205;12.932471;2224.382757;1.264070063;0.094119285;0.00612913;5810.21567;-0.421956;1174.705517;1376.170525
21;10;10.2;29.79;12718.94326;12.932254;2224.169803;1.26407617;0.094119304;0.006129159;5809.702467;-0.422203;1174.730232;1376.202326
21;10;10.2;28;12717.82066;12.931556;2223.671346;1.264023569;0.094119089;0.006128912;5808.527286;-0.422816;1174.65041;1375.895004
21;10;10.2;26.5;12716.93386;12.930995;2223.271228;1.2639813;0.094118916;0.006128713;5807.579601;-0.421345;1174.588057;1375.651786
21;10;10.2;25;12716.09499;12.93046;2222.888804;1.263941491;0.094118752;0.006128526;5806.669699;-0.418013;1174.531234;1375.426404
21;10.5;10.2;25;12751.46636;12.962611;2221.568295;1.26480845;0.094122014;0.00613259;5811.701422;-2.245767;1176.517166;1371.488478
21;10.5;10.2;26.5;12752.21524;12.963136;2221.942319;1.264845609;0.094122168;0.006132765;5812.644107;-2.250287;1176.569685;1371.698169
21;10.5;10.2;28;12753.01142;12.96372;2222.353846;1.264891326;0.094122355;0.006132979;5813.672582;-2.252984;1176.639376;1371.959976
21;10.5;10.2;29.79;12754.01053;12.964403;2222.841725;1.26494035;0.094122555;0.00613321;5814.892124;-2.254707;1176.713234;1372.244373
21;10.5;10.2;31;12753.52879;12.964656;2223.070435;1.264938688;0.094122554;0.006133202;5815.484915;-2.256136;1176.69754;1372.238759
21;10.5;10.2;33.5;12752.67527;12.965245;2223.589993;1.264941355;0.094122574;0.006133215;5816.817055;-2.255864;1176.679584;1372.268521
21;10.5;10.3;33.5;12743.90539;12.963028;2223.442662;1.264706225;0.094121666;0.006132112;5816.278641;0.530986;1176.195071;1371.24176
21;10.5;10.3;31;12744.7588;12.962443;2222.925851;1.264703951;0.094121648;0.006132101;5814.965503;0.528656;1176.213697;1371.213586
21;10.5;10.3;29.79;12745.24045;12.962193;2222.698008;1.264705664;0.094121649;0.006132109;5814.380458;0.529075;1176.229447;1371.219202
21;10.5;10.3;28;12744.24097;12.96151;2222.210397;1.264656419;0.094121448;0.006131877;5813.170167;0.52934;1176.15511;1370.933183
21;10.5;10.3;26.5;12743.4509;12.960965;2221.82138;1.264617495;0.094121288;0.006131695;5812.200219;0.531175;1176.098355;1370.710184
21;10.5;10.3;25;12742.70205;12.960443;2221.448288;1.264580379;0.094121135;0.00613152;5811.266285;0.534473;1176.045869;1370.500517
21;10.5;10.4;25;12733.97969;12.958347;2221.401092;1.264350964;0.094120252;0.006130444;5810.849466;3.312264;1175.567517;1369.653556
21;10.5;10.4;26.5;12734.72851;12.958867;2221.773163;1.264388015;0.094120405;0.006130618;5811.773364;3.310187;1175.619927;1369.863197
21;10.5;10.4;28;12735.51861;12.959409;2222.161152;1.264426875;0.094120564;0.006130801;5812.732917;3.309568;1175.676608;1370.086215
21;10.5;10.4;29.79;12736.51821;12.960089;2222.647533;1.264476046;0.094120765;0.006131032;5813.930306;3.310744;1175.750862;1370.372334
21;10.5;10.4;31;12736.03668;12.960338;2222.874468;1.26447428;0.094120764;0.006131024;5814.506576;3.311335;1175.735052;1370.366762
21;10.5;10.4;33.5;12735.18367;12.960918;2223.38938;1.264476443;0.094120782;0.006131034;5815.800595;3.315734;1175.716302;1370.395146
21;10.5;10.5;33.5;12726.51624;12.958941;2223.445368;1.264256467;0.094119937;0.006130002;5815.407845;6.098456;1175.251738;1369.757265
21;10.5;10.5;31;12727.36486;12.958341;2222.918481;1.264250061;0.094119903;0.006129972;5814.10347;6.091825;1175.262291;1369.703471
21;10.5;10.5;29.79;12727.84625;12.958095;2222.692485;1.264251884;0.094119905;0.006129981;5813.537007;6.090225;1175.278165;1369.70894
21;10.5;10.5;28;12726.8465;12.957418;2222.207362;1.26420279;0.094119704;0.00612975;5812.354063;6.087611;1175.204;1369.422568
21;10.5;10.5;26.5;12726.05636;12.956878;2221.820424;1.264163997;0.094119545;0.006129568;5811.406136;6.087016;1175.147398;1369.199407
21;10.5;10.5;25;12725.30755;12.95636;2221.449395;1.264127014;0.094119392;0.006129394;5810.493454;6.087873;1175.095068;1368.989673
21;10.5;10.63;25;12714.11258;12.953942;2221.657104;1.263844208;0.09411831;0.006128068;5810.108102;9.69275;1174.489919;1368.406845
21;10.5;10.63;26.5;12714.86139;12.954457;2222.026761;1.263881101;0.094118462;0.006128241;5811.004417;9.693477;1174.54214;1368.616888
21;10.5;10.63;28;12715.65556;12.955017;2222.426194;1.26392414;0.094118638;0.006128443;5811.966949;9.695791;1174.606922;1368.865391
21;10.5;10.63;29.79;12716.65528;12.955688;2222.908744;1.263972844;0.094118837;0.006128672;5813.126681;9.700263;1174.680418;1369.150697
21;10.5;10.63;31;12716.17439;12.955934;2223.13454;1.263971274;0.094118836;0.006128665;5813.68123;9.703181;1174.665085;1369.147353
21;10.5;10.63;33.5;12715.32246;12.956503;2223.64493;1.263973184;0.094118853;0.006128674;5814.922775;9.712328;1174.646062;1369.176857
21;10.5;10.7;33.5;12709.34024;12.955307;2223.844254;1.263831822;0.094118315;0.006128011;5814.738278;11.656796;1174.338016;1369.040647
21;10.5;10.7;31;12710.18495;12.9547;2223.311194;1.263822468;0.094118269;0.006127967;5813.460525;11.64599;1174.342749;1368.967312
21;10.5;10.7;29.79;12710.66601;12.954458;2223.087112;1.263824401;0.094118271;0.006127976;5812.916743;11.642378;1174.358746;1368.972333
21;10.5;10.7;28;12709.66615;12.953789;2222.605465;1.263775758;0.094118072;0.006127747;5811.769496;11.636901;1174.285323;1368.686609
21;10.5;10.7;26.5;12708.87585;12.953255;2222.220621;1.263737095;0.094117914;0.006127566;5810.848503;11.633883;1174.22887;1368.462694
21;10.5;10.7;25;12708.12701;12.952742;2221.851669;1.263700242;0.094117761;0.006127393;5809.961782;11.632304;1174.176689;1368.252324
21;10.5;10.8;25;12699.61951;12.951089;2222.194744;1.263493325;0.094116975;0.006126422;5809.734374;14.400789;1173.722806;1368.163465
21;10.5;10.8;26.5;12700.36839;12.951598;2222.562643;1.263530104;0.094117126;0.006126595;5810.606253;14.403583;1173.774894;1368.374324
21;10.5;10.8;28;12701.1588;12.95213;2222.946424;1.263568694;0.094117285;0.006126776;5811.511837;14.407811;1173.831256;1368.598794
